...1,meanhighscores,percentmill,mytriggs,num_creatures1,num_creatures2,num_creatures3,players,creatureSum,TEC
505,0.12,0,1,0,3,9,0 3 9,12,12
506,0.2875,0,2,0,3,9,0 3 9,12,24
507,0.5655,0,3,0,3,9,0 3 9,12,36
508,1.0142,0,4,0,3,9,0 3 9,12,48
509,0.1342,0,1,0,3,10,0 3 10,13,13
510,0.3157,0,2,0,3,10,0 3 10,13,26
511,0.6843,0,3,0,3,10,0 3 10,13,39
512,1.2241,0,4,0,3,10,0 3 10,13,52
513,0.1395,0,1,0,3,11,0 3 11,14,14
514,0.3489,0,2,0,3,11,0 3 11,14,28
515,0.751,0,3,0,3,11,0 3 11,14,42
516,1.4006,0,4,0,3,11,0 3 11,14,56
517,0.1498,0,1,0,3,12,0 3 12,15,15
518,0.3963,0,2,0,3,12,0 3 12,15,30
519,0.8336,0,3,0,3,12,0 3 12,15,45
520,1.5837,0,4,0,3,12,0 3 12,15,60
521,0.1618,0,1,0,3,13,0 3 13,16,16
522,0.4052,0,2,0,3,13,0 3 13,16,32
523,0.9324,0,3,0,3,13,0 3 13,16,48
524,1.838,0,4,0,3,13,0 3 13,16,64
525,0.173,0,1,0,3,14,0 3 14,17,17
526,0.4363,0,2,0,3,14,0 3 14,17,34
527,1.0384,0,3,0,3,14,0 3 14,17,51
528,2.2031,0,4,0,3,14,0 3 14,17,68
529,0.1832,0,1,0,3,15,0 3 15,18,18
530,0.477,0,2,0,3,15,0 3 15,18,36
531,1.1983,0,3,0,3,15,0 3 15,18,54
532,2.4738,0,4,0,3,15,0 3 15,18,72
533,0.1968,0,1,0,3,16,0 3 16,19,19
534,0.4975,0,2,0,3,16,0 3 16,19,38
535,1.2676,0,3,0,3,16,0 3 16,19,57
536,2.8376,0,4,0,3,16,0 3 16,19,76
537,0.1914,0,1,0,3,17,0 3 17,20,20
538,0.5474,0,2,0,3,17,0 3 17,20,40
539,1.3863,0,3,0,3,17,0 3 17,20,60
540,3.4136,0,4,0,3,17,0 3 17,20,80
541,0.2124,0,1,0,3,18,0 3 18,21,21
542,0.6099,0,2,0,3,18,0 3 18,21,42
543,1.5988,0,3,0,3,18,0 3 18,21,63
544,3.8467,0,4,0,3,18,0 3 18,21,84
545,0.2243,0,1,0,3,19,0 3 19,22,22
546,0.6364,0,2,0,3,19,0 3 19,22,44
547,1.7575,0,3,0,3,19,0 3 19,22,66
548,4.5352,0,4,0,3,19,0 3 19,22,88
549,0.2372,0,1,0,3,20,0 3 20,23,23
550,0.6583,0,2,0,3,20,0 3 20,23,46
551,1.9516,0,3,0,3,20,0 3 20,23,69
552,5.6446,0,4,0,3,20,0 3 20,23,92
553,0.2432,0,1,0,3,21,0 3 21,24,24
554,0.7245,0,2,0,3,21,0 3 21,24,48
555,2.288,0,3,0,3,21,0 3 21,24,72
556,6.5869,0,4,0,3,21,0 3 21,24,96
557,0.2502,0,1,0,3,22,0 3 22,25,25
558,0.7854,0,2,0,3,22,0 3 22,25,50
559,2.5755,0,3,0,3,22,0 3 22,25,75
560,8.0782,1.46,4,0,3,22,0 3 22,25,100
561,0.2721,0,1,0,3,23,0 3 23,26,26
562,0.8217,0,2,0,3,23,0 3 23,26,52
563,2.8493,0,3,0,3,23,0 3 23,26,78
564,9.9812,4.18,4,0,3,23,0 3 23,26,104
565,0.2822,0,1,0,3,24,0 3 24,27,27
566,0.8956,0,2,0,3,24,0 3 24,27,54
567,3.2063,0,3,0,3,24,0 3 24,27,81
568,12.403,7.11,4,0,3,24,0 3 24,27,108
569,0.2813,0,1,0,3,25,0 3 25,28,28
570,0.8666,0,2,0,3,25,0 3 25,28,56
571,3.6737,0,3,0,3,25,0 3 25,28,84
572,14.3748,9.72,4,0,3,25,0 3 25,28,112
573,0.2952,0,1,0,3,26,0 3 26,29,29
574,0.9913,0,2,0,3,26,0 3 26,29,58
575,4.0901,0,3,0,3,26,0 3 26,29,87
576,17.1451,12.52,4,0,3,26,0 3 26,29,116
577,0.309,0,1,0,3,27,0 3 27,30,30
578,1.0596,0,2,0,3,27,0 3 27,30,60
579,4.5874,0,3,0,3,27,0 3 27,30,90
580,19.5981,14.89,4,0,3,27,0 3 27,30,120
581,0.3198,0,1,0,3,28,0 3 28,31,31
582,1.1403,0,2,0,3,28,0 3 28,31,62
583,5.2192,0,3,0,3,28,0 3 28,31,93
584,21.8722,17.11,4,0,3,28,0 3 28,31,124
585,0.3208,0,1,0,3,29,0 3 29,32,32
586,1.2097,0,2,0,3,29,0 3 29,32,64
587,6.374,0,3,0,3,29,0 3 29,32,96
588,24.7121,19.66,4,0,3,29,0 3 29,32,128
589,0.3297,0,1,0,3,30,0 3 30,33,33
590,1.3186,0,2,0,3,30,0 3 30,33,66
591,7.64,0.86,3,0,3,30,0 3 30,33,99
592,28.5083,22.92,4,0,3,30,0 3 30,33,132
593,0.3477,0,1,0,3,31,0 3 31,34,34
594,1.4394,0,2,0,3,31,0 3 31,34,68
595,8.8882,2.87,3,0,3,31,0 3 31,34,102
596,31.5748,25.38,4,0,3,31,0 3 31,34,136
597,0.3614,0,1,0,3,32,0 3 32,35,35
598,1.4666,0,2,0,3,32,0 3 32,35,70
599,11.3131,5.97,3,0,3,32,0 3 32,35,105
600,35.1186,28.11,4,0,3,32,0 3 32,35,140
601,0.3647,0,1,0,3,33,0 3 33,36,36
602,1.6271,0,2,0,3,33,0 3 33,36,72
603,13.195,8.15,3,0,3,33,0 3 33,36,108
604,37.8253,30.2,4,0,3,33,0 3 33,36,144
605,0.3696,0,1,0,3,34,0 3 34,37,37
606,1.7187,0,2,0,3,34,0 3 34,37,74
607,14.8329,10.29,3,0,3,34,0 3 34,37,111
608,41.7072,33.32,4,0,3,34,0 3 34,37,148
609,0.3894,0,1,0,3,35,0 3 35,38,38
610,1.8461,0,2,0,3,35,0 3 35,38,76
611,16.8684,12.5,3,0,3,35,0 3 35,38,114
612,44.4442,34.99,4,0,3,35,0 3 35,38,152
613,0.3992,0,1,0,3,36,0 3 36,39,39
614,1.9447,0,2,0,3,36,0 3 36,39,78
615,19.8354,15.44,3,0,3,36,0 3 36,39,117
616,47.6175,37.09,4,0,3,36,0 3 36,39,156
617,0.4126,0,1,0,3,37,0 3 37,40,40
618,2.2506,0,2,0,3,37,0 3 37,40,80
619,21.9359,17.65,3,0,3,37,0 3 37,40,120
620,51.7243,40.08,4,0,3,37,0 3 37,40,160
621,0.4258,0,1,0,3,38,0 3 38,41,41
622,2.4746,0,2,0,3,38,0 3 38,41,82
623,24.3543,19.78,3,0,3,38,0 3 38,41,123
624,53.649,41.06,4,0,3,38,0 3 38,41,164
625,0.4356,0,1,0,3,39,0 3 39,42,42
626,2.6642,0,2,0,3,39,0 3 39,42,84
627,26.5231,21.72,3,0,3,39,0 3 39,42,126
628,57.3681,43.31,4,0,3,39,0 3 39,42,168
629,0.4378,0,1,0,3,40,0 3 40,43,43
630,2.8939,0,2,0,3,40,0 3 40,43,86
631,29.4572,24.22,3,0,3,40,0 3 40,43,129
632,61.0602,45.76,4,0,3,40,0 3 40,43,172
633,0.0819,0,1,0,4,4,0 4 4,8,8
634,0.1904,0,2,0,4,4,0 4 4,8,16
635,0.3379,0,3,0,4,4,0 4 4,8,24
636,0.524,0,4,0,4,4,0 4 4,8,32
637,0.0921,0,1,0,4,5,0 4 5,9,9
638,0.2024,0,2,0,4,5,0 4 5,9,18
639,0.3891,0,3,0,4,5,0 4 5,9,27
640,0.6427,0,4,0,4,5,0 4 5,9,36
641,0.1008,0,1,0,4,6,0 4 6,10,10
642,0.2379,0,2,0,4,6,0 4 6,10,20
643,0.4356,0,3,0,4,6,0 4 6,10,30
644,0.7441,0,4,0,4,6,0 4 6,10,40
645,0.1139,0,1,0,4,7,0 4 7,11,11
646,0.2589,0,2,0,4,7,0 4 7,11,22
647,0.5293,0,3,0,4,7,0 4 7,11,33
648,0.8802,0,4,0,4,7,0 4 7,11,44
649,0.1203,0,1,0,4,8,0 4 8,12,12
650,0.2809,0,2,0,4,8,0 4 8,12,24
651,0.6079,0,3,0,4,8,0 4 8,12,36
652,1.0326,0,4,0,4,8,0 4 8,12,48
653,0.131,0,1,0,4,9,0 4 9,13,13
654,0.325,0,2,0,4,9,0 4 9,13,26
655,0.6479,0,3,0,4,9,0 4 9,13,39
656,1.199,0,4,0,4,9,0 4 9,13,52
657,0.1435,0,1,0,4,10,0 4 10,14,14
658,0.3552,0,2,0,4,10,0 4 10,14,28
659,0.7578,0,3,0,4,10,0 4 10,14,42
660,1.3824,0,4,0,4,10,0 4 10,14,56
661,0.1486,0,1,0,4,11,0 4 11,15,15
662,0.3935,0,2,0,4,11,0 4 11,15,30
663,0.8823,0,3,0,4,11,0 4 11,15,45
664,1.7035,0,4,0,4,11,0 4 11,15,60
665,0.1594,0,1,0,4,12,0 4 12,16,16
666,0.4069,0,2,0,4,12,0 4 12,16,32
667,0.9275,0,3,0,4,12,0 4 12,16,48
668,1.8387,0,4,0,4,12,0 4 12,16,64
669,0.1751,0,1,0,4,13,0 4 13,17,17
670,0.4479,0,2,0,4,13,0 4 13,17,34
671,1.0409,0,3,0,4,13,0 4 13,17,51
672,2.0879,0,4,0,4,13,0 4 13,17,68
673,0.1863,0,1,0,4,14,0 4 14,18,18
674,0.4891,0,2,0,4,14,0 4 14,18,36
675,1.1782,0,3,0,4,14,0 4 14,18,54
676,2.4901,0,4,0,4,14,0 4 14,18,72
677,0.1878,0,1,0,4,15,0 4 15,19,19
678,0.5013,0,2,0,4,15,0 4 15,19,38
679,1.2963,0,3,0,4,15,0 4 15,19,57
680,2.8204,0,4,0,4,15,0 4 15,19,76
681,0.2012,0,1,0,4,16,0 4 16,20,20
682,0.534,0,2,0,4,16,0 4 16,20,40
683,1.4434,0,3,0,4,16,0 4 16,20,60
684,3.3483,0,4,0,4,16,0 4 16,20,80
685,0.2123,0,1,0,4,17,0 4 17,21,21
686,0.6079,0,2,0,4,17,0 4 17,21,42
687,1.6217,0,3,0,4,17,0 4 17,21,63
688,4.0788,0,4,0,4,17,0 4 17,21,84
689,0.2227,0,1,0,4,18,0 4 18,22,22
690,0.6125,0,2,0,4,18,0 4 18,22,44
691,1.7871,0,3,0,4,18,0 4 18,22,66
692,4.9437,0,4,0,4,18,0 4 18,22,88
693,0.2424,0,1,0,4,19,0 4 19,23,23
694,0.6912,0,2,0,4,19,0 4 19,23,46
695,2.0691,0,3,0,4,19,0 4 19,23,69
696,5.5967,0,4,0,4,19,0 4 19,23,92
697,0.2527,0,1,0,4,20,0 4 20,24,24
698,0.7027,0,2,0,4,20,0 4 20,24,48
699,2.316,0,3,0,4,20,0 4 20,24,72
700,6.7287,0,4,0,4,20,0 4 20,24,96
701,0.2606,0,1,0,4,21,0 4 21,25,25
702,0.7387,0,2,0,4,21,0 4 21,25,50
703,2.4895,0,3,0,4,21,0 4 21,25,75
704,7.8273,1.39,4,0,4,21,0 4 21,25,100
705,0.2637,0,1,0,4,22,0 4 22,26,26
706,0.8321,0,2,0,4,22,0 4 22,26,52
707,2.6648,0,3,0,4,22,0 4 22,26,78
708,9.9991,3.91,4,0,4,22,0 4 22,26,104
709,0.278,0,1,0,4,23,0 4 23,27,27
710,0.8876,0,2,0,4,23,0 4 23,27,54
711,3.1283,0,3,0,4,23,0 4 23,27,81
712,12.8044,7.48,4,0,4,23,0 4 23,27,108
713,0.2902,0,1,0,4,24,0 4 24,28,28
714,1,0,2,0,4,24,0 4 24,28,56
715,3.4953,0,3,0,4,24,0 4 24,28,84
716,14.7431,9.99,4,0,4,24,0 4 24,28,112
717,0.3,0,1,0,4,25,0 4 25,29,29
718,1.0148,0,2,0,4,25,0 4 25,29,58
719,4.0891,0,3,0,4,25,0 4 25,29,87
720,17.0546,12.54,4,0,4,25,0 4 25,29,116
721,0.2957,0,1,0,4,26,0 4 26,30,30
722,1.0917,0,2,0,4,26,0 4 26,30,60
723,4.7316,0,3,0,4,26,0 4 26,30,90
724,19.3181,14.7,4,0,4,26,0 4 26,30,120
725,0.3132,0,1,0,4,27,0 4 27,31,31
726,1.1551,0,2,0,4,27,0 4 27,31,62
727,5.3771,0,3,0,4,27,0 4 27,31,93
728,23.1748,18.29,4,0,4,27,0 4 27,31,124
729,0.3256,0,1,0,4,28,0 4 28,32,32
730,1.2563,0,2,0,4,28,0 4 28,32,64
731,6.3105,0,3,0,4,28,0 4 28,32,96
732,25.4565,20.33,4,0,4,28,0 4 28,32,128
733,0.3396,0,1,0,4,29,0 4 29,33,33
734,1.2969,0,2,0,4,29,0 4 29,33,66
735,7.4328,0.81,3,0,4,29,0 4 29,33,99
736,28.2671,22.73,4,0,4,29,0 4 29,33,132
737,0.3479,0,1,0,4,30,0 4 30,34,34
738,1.3392,0,2,0,4,30,0 4 30,34,68
739,9.1559,3,3,0,4,30,0 4 30,34,102
740,31.2907,25.08,4,0,4,30,0 4 30,34,136
741,0.3578,0,1,0,4,31,0 4 31,35,35
742,1.5576,0,2,0,4,31,0 4 31,35,70
743,10.8904,5.41,3,0,4,31,0 4 31,35,105
744,34.5313,27.68,4,0,4,31,0 4 31,35,140
745,0.3666,0,1,0,4,32,0 4 32,36,36
746,1.6669,0,2,0,4,32,0 4 32,36,72
747,12.7781,8.01,3,0,4,32,0 4 32,36,108
748,37.7205,30.09,4,0,4,32,0 4 32,36,144
749,0.3832,0,1,0,4,33,0 4 33,37,37
750,1.7212,0,2,0,4,33,0 4 33,37,74
751,14.9162,10.48,3,0,4,33,0 4 33,37,111
752,39.5255,31.25,4,0,4,33,0 4 33,37,148
753,0.3934,0,1,0,4,34,0 4 34,38,38
754,1.8876,0,2,0,4,34,0 4 34,38,76
755,17.2458,12.71,3,0,4,34,0 4 34,38,114
756,45.3104,35.61,4,0,4,34,0 4 34,38,152
757,0.3981,0,1,0,4,35,0 4 35,39,39
758,1.8863,0,2,0,4,35,0 4 35,39,78
759,19.5059,15.2,3,0,4,35,0 4 35,39,117
760,47.8278,37.35,4,0,4,35,0 4 35,39,156
761,0.4124,0,1,0,4,36,0 4 36,40,40
762,2.1898,0,2,0,4,36,0 4 36,40,80
763,22.0755,17.78,3,0,4,36,0 4 36,40,120
764,50.4547,38.99,4,0,4,36,0 4 36,40,160
765,0.424,0,1,0,4,37,0 4 37,41,41
766,2.3155,0,2,0,4,37,0 4 37,41,82
767,24.2946,19.81,3,0,4,37,0 4 37,41,123
768,53.3679,40.92,4,0,4,37,0 4 37,41,164
769,0.4343,0,1,0,4,38,0 4 38,42,42
770,2.5783,0,2,0,4,38,0 4 38,42,84
771,26.5605,21.88,3,0,4,38,0 4 38,42,126
772,56.0765,42.54,4,0,4,38,0 4 38,42,168
773,0.4491,0,1,0,4,39,0 4 39,43,43
774,2.9061,0,2,0,4,39,0 4 39,43,86
775,29.7342,24.62,3,0,4,39,0 4 39,43,129
776,60.39,45.21,4,0,4,39,0 4 39,43,172
777,0.4577,0,1,0,4,40,0 4 40,44,44
778,3.0877,0,2,0,4,40,0 4 40,44,88
779,33.5126,27.64,3,0,4,40,0 4 40,44,132
780,63.8829,47.27,4,0,4,40,0 4 40,44,176
781,0.1027,0,1,0,5,5,0 5 5,10,10
782,0.2439,0,2,0,5,5,0 5 5,10,20
783,0.451,0,3,0,5,5,0 5 5,10,30
784,0.7963,0,4,0,5,5,0 5 5,10,40
785,0.115,0,1,0,5,6,0 5 6,11,11
786,0.2518,0,2,0,5,6,0 5 6,11,22
787,0.5103,0,3,0,5,6,0 5 6,11,33
788,0.8905,0,4,0,5,6,0 5 6,11,44
789,0.1226,0,1,0,5,7,0 5 7,12,12
790,0.2886,0,2,0,5,7,0 5 7,12,24
791,0.5929,0,3,0,5,7,0 5 7,12,36
792,1.0326,0,4,0,5,7,0 5 7,12,48
793,0.1337,0,1,0,5,8,0 5 8,13,13
794,0.324,0,2,0,5,8,0 5 8,13,26
795,0.6745,0,3,0,5,8,0 5 8,13,39
796,1.2381,0,4,0,5,8,0 5 8,13,52
797,0.145,0,1,0,5,9,0 5 9,14,14
798,0.3371,0,2,0,5,9,0 5 9,14,28
799,0.7663,0,3,0,5,9,0 5 9,14,42
800,1.3533,0,4,0,5,9,0 5 9,14,56
801,0.1507,0,1,0,5,10,0 5 10,15,15
802,0.3758,0,2,0,5,10,0 5 10,15,30
803,0.8385,0,3,0,5,10,0 5 10,15,45
804,1.568,0,4,0,5,10,0 5 10,15,60
805,0.1609,0,1,0,5,11,0 5 11,16,16
806,0.4053,0,2,0,5,11,0 5 11,16,32
807,0.9366,0,3,0,5,11,0 5 11,16,48
808,1.7877,0,4,0,5,11,0 5 11,16,64
809,0.1749,0,1,0,5,12,0 5 12,17,17
810,0.4621,0,2,0,5,12,0 5 12,17,34
811,1.0696,0,3,0,5,12,0 5 12,17,51
812,2.1431,0,4,0,5,12,0 5 12,17,68
813,0.1778,0,1,0,5,13,0 5 13,18,18
814,0.481,0,2,0,5,13,0 5 13,18,36
815,1.1745,0,3,0,5,13,0 5 13,18,54
816,2.4764,0,4,0,5,13,0 5 13,18,72
817,0.1939,0,1,0,5,14,0 5 14,19,19
818,0.5287,0,2,0,5,14,0 5 14,19,38
819,1.2415,0,3,0,5,14,0 5 14,19,57
820,2.9934,0,4,0,5,14,0 5 14,19,76
821,0.2106,0,1,0,5,15,0 5 15,20,20
822,0.5782,0,2,0,5,15,0 5 15,20,40
823,1.4937,0,3,0,5,15,0 5 15,20,60
824,3.4251,0,4,0,5,15,0 5 15,20,80
825,0.2197,0,1,0,5,16,0 5 16,21,21
826,0.604,0,2,0,5,16,0 5 16,21,42
827,1.7173,0,3,0,5,16,0 5 16,21,63
828,4.0044,0,4,0,5,16,0 5 16,21,84
829,0.2267,0,1,0,5,17,0 5 17,22,22
830,0.6505,0,2,0,5,17,0 5 17,22,44
831,1.7823,0,3,0,5,17,0 5 17,22,66
832,4.7894,0,4,0,5,17,0 5 17,22,88
833,0.2312,0,1,0,5,18,0 5 18,23,23
834,0.6867,0,2,0,5,18,0 5 18,23,46
835,1.9605,0,3,0,5,18,0 5 18,23,69
836,5.6763,0,4,0,5,18,0 5 18,23,92
837,0.2479,0,1,0,5,19,0 5 19,24,24
838,0.7395,0,2,0,5,19,0 5 19,24,48
839,2.249,0,3,0,5,19,0 5 19,24,72
840,6.8019,0,4,0,5,19,0 5 19,24,96
841,0.2596,0,1,0,5,20,0 5 20,25,25
842,0.7985,0,2,0,5,20,0 5 20,25,50
843,2.6432,0,3,0,5,20,0 5 20,25,75
844,8.4357,1.47,4,0,5,20,0 5 20,25,100
845,0.2648,0,1,0,5,21,0 5 21,26,26
846,0.853,0,2,0,5,21,0 5 21,26,52
847,2.8042,0,3,0,5,21,0 5 21,26,78
848,9.4914,3.76,4,0,5,21,0 5 21,26,104
849,0.2739,0,1,0,5,22,0 5 22,27,27
850,0.926,0,2,0,5,22,0 5 22,27,54
851,3.1882,0,3,0,5,22,0 5 22,27,81
852,12.2739,7.18,4,0,5,22,0 5 22,27,108
853,0.282,0,1,0,5,23,0 5 23,28,28
854,0.9446,0,2,0,5,23,0 5 23,28,56
855,3.6984,0,3,0,5,23,0 5 23,28,84
856,14.4168,9.73,4,0,5,23,0 5 23,28,112
857,0.3026,0,1,0,5,24,0 5 24,29,29
858,1.0042,0,2,0,5,24,0 5 24,29,58
859,4.2016,0,3,0,5,24,0 5 24,29,87
860,17.0529,12.55,4,0,5,24,0 5 24,29,116
861,0.309,0,1,0,5,25,0 5 25,30,30
862,1.1065,0,2,0,5,25,0 5 25,30,60
863,4.7432,0,3,0,5,25,0 5 25,30,90
864,20.1731,15.33,4,0,5,25,0 5 25,30,120
865,0.3179,0,1,0,5,26,0 5 26,31,31
866,1.1536,0,2,0,5,26,0 5 26,31,62
867,5.5501,0,3,0,5,26,0 5 26,31,93
868,22.1487,17.4,4,0,5,26,0 5 26,31,124
869,0.3297,0,1,0,5,27,0 5 27,32,32
870,1.2899,0,2,0,5,27,0 5 27,32,64
871,6.5252,0,3,0,5,27,0 5 27,32,96
872,25.428,20.32,4,0,5,27,0 5 27,32,128
873,0.3424,0,1,0,5,28,0 5 28,33,33
874,1.3387,0,2,0,5,28,0 5 28,33,66
875,8.098,1.13,3,0,5,28,0 5 28,33,99
876,27.7792,22.25,4,0,5,28,0 5 28,33,132
877,0.3505,0,1,0,5,29,0 5 29,34,34
878,1.4546,0,2,0,5,29,0 5 29,34,68
879,9.2176,3.09,3,0,5,29,0 5 29,34,102
880,32.3172,25.89,4,0,5,29,0 5 29,34,136
881,0.3602,0,1,0,5,30,0 5 30,35,35
882,1.5142,0,2,0,5,30,0 5 30,35,70
883,10.6741,5.13,3,0,5,30,0 5 30,35,105
884,34.7098,27.93,4,0,5,30,0 5 30,35,140
885,0.3718,0,1,0,5,31,0 5 31,36,36
886,1.5784,0,2,0,5,31,0 5 31,36,72
887,13.1147,8.39,3,0,5,31,0 5 31,36,108
888,36.8956,29.33,4,0,5,31,0 5 31,36,144
889,0.3796,0,1,0,5,32,0 5 32,37,37
890,1.7538,0,2,0,5,32,0 5 32,37,74
891,14.9485,10.27,3,0,5,32,0 5 32,37,111
892,41.8669,33.17,4,0,5,32,0 5 32,37,148
893,0.4008,0,1,0,5,33,0 5 33,38,38
894,1.9226,0,2,0,5,33,0 5 33,38,76
895,16.2658,11.86,3,0,5,33,0 5 33,38,114
896,43.5487,34.2,4,0,5,33,0 5 33,38,152
897,0.4075,0,1,0,5,34,0 5 34,39,39
898,2.0414,0,2,0,5,34,0 5 34,39,78
899,19.1183,14.87,3,0,5,34,0 5 34,39,117
900,48.0969,37.38,4,0,5,34,0 5 34,39,156
901,0.4076,0,1,0,5,35,0 5 35,40,40
902,2.2293,0,2,0,5,35,0 5 35,40,80
903,21.7683,17.31,3,0,5,35,0 5 35,40,120
904,49.1607,37.97,4,0,5,35,0 5 35,40,160
905,0.4352,0,1,0,5,36,0 5 36,41,41
906,2.3302,0,2,0,5,36,0 5 36,41,82
907,23.7071,19.13,3,0,5,36,0 5 36,41,123
908,53.0387,40.47,4,0,5,36,0 5 36,41,164
909,0.4447,0,1,0,5,37,0 5 37,42,42
910,2.6528,0,2,0,5,37,0 5 37,42,84
911,26.4785,21.68,3,0,5,37,0 5 37,42,126
912,56.793,42.94,4,0,5,37,0 5 37,42,168
913,0.4411,0,1,0,5,38,0 5 38,43,43
914,2.982,0,2,0,5,38,0 5 38,43,86
915,28.6158,23.53,3,0,5,38,0 5 38,43,129
916,59.4396,44.39,4,0,5,38,0 5 38,43,172
917,0.4625,0,1,0,5,39,0 5 39,44,44
918,3.1972,0,2,0,5,39,0 5 39,44,88
919,31,25.49,3,0,5,39,0 5 39,44,132
920,62.7328,46.63,4,0,5,39,0 5 39,44,176
921,0.4646,0,1,0,5,40,0 5 40,45,45
922,3.3452,0,2,0,5,40,0 5 40,45,90
923,34.2273,28.32,3,0,5,40,0 5 40,45,135
924,68.126,49.87,4,0,5,40,0 5 40,45,180
925,0.125,0,1,0,6,6,0 6 6,12,12
926,0.2837,0,2,0,6,6,0 6 6,12,24
927,0.5715,0,3,0,6,6,0 6 6,12,36
928,1.0794,0,4,0,6,6,0 6 6,12,48
929,0.1339,0,1,0,6,7,0 6 7,13,13
930,0.3228,0,2,0,6,7,0 6 7,13,26
931,0.6676,0,3,0,6,7,0 6 7,13,39
932,1.2568,0,4,0,6,7,0 6 7,13,52
933,0.1462,0,1,0,6,8,0 6 8,14,14
934,0.3625,0,2,0,6,8,0 6 8,14,28
935,0.7469,0,3,0,6,8,0 6 8,14,42
936,1.388,0,4,0,6,8,0 6 8,14,56
937,0.1589,0,1,0,6,9,0 6 9,15,15
938,0.3853,0,2,0,6,9,0 6 9,15,30
939,0.8528,0,3,0,6,9,0 6 9,15,45
940,1.578,0,4,0,6,9,0 6 9,15,60
941,0.163,0,1,0,6,10,0 6 10,16,16
942,0.3985,0,2,0,6,10,0 6 10,16,32
943,1.001,0,3,0,6,10,0 6 10,16,48
944,1.8091,0,4,0,6,10,0 6 10,16,64
945,0.1759,0,1,0,6,11,0 6 11,17,17
946,0.4554,0,2,0,6,11,0 6 11,17,34
947,1.0887,0,3,0,6,11,0 6 11,17,51
948,2.2133,0,4,0,6,11,0 6 11,17,68
949,0.1836,0,1,0,6,12,0 6 12,18,18
950,0.4839,0,2,0,6,12,0 6 12,18,36
951,1.2279,0,3,0,6,12,0 6 12,18,54
952,2.4879,0,4,0,6,12,0 6 12,18,72
953,0.1974,0,1,0,6,13,0 6 13,19,19
954,0.5144,0,2,0,6,13,0 6 13,19,38
955,1.2779,0,3,0,6,13,0 6 13,19,57
956,2.9665,0,4,0,6,13,0 6 13,19,76
957,0.2071,0,1,0,6,14,0 6 14,20,20
958,0.5681,0,2,0,6,14,0 6 14,20,40
959,1.5,0,3,0,6,14,0 6 14,20,60
960,3.3319,0,4,0,6,14,0 6 14,20,80
961,0.2172,0,1,0,6,15,0 6 15,21,21
962,0.5977,0,2,0,6,15,0 6 15,21,42
963,1.5728,0,3,0,6,15,0 6 15,21,63
964,3.9027,0,4,0,6,15,0 6 15,21,84
965,0.2269,0,1,0,6,16,0 6 16,22,22
966,0.6598,0,2,0,6,16,0 6 16,22,44
967,1.9108,0,3,0,6,16,0 6 16,22,66
968,4.7557,0,4,0,6,16,0 6 16,22,88
969,0.2332,0,1,0,6,17,0 6 17,23,23
970,0.7137,0,2,0,6,17,0 6 17,23,46
971,1.9577,0,3,0,6,17,0 6 17,23,69
972,5.7295,0,4,0,6,17,0 6 17,23,92
973,0.2459,0,1,0,6,18,0 6 18,24,24
974,0.7597,0,2,0,6,18,0 6 18,24,48
975,2.2519,0,3,0,6,18,0 6 18,24,72
976,6.6138,0,4,0,6,18,0 6 18,24,96
977,0.2532,0,1,0,6,19,0 6 19,25,25
978,0.7862,0,2,0,6,19,0 6 19,25,50
979,2.6471,0,3,0,6,19,0 6 19,25,75
980,8.2798,1.54,4,0,6,19,0 6 19,25,100
981,0.2654,0,1,0,6,20,0 6 20,26,26
982,0.8588,0,2,0,6,20,0 6 20,26,52
983,2.8454,0,3,0,6,20,0 6 20,26,78
984,9.6277,3.78,4,0,6,20,0 6 20,26,104
985,0.2793,0,1,0,6,21,0 6 21,27,27
986,0.8771,0,2,0,6,21,0 6 21,27,54
987,3.1954,0,3,0,6,21,0 6 21,27,81
988,12.2011,7.15,4,0,6,21,0 6 21,27,108
989,0.2868,0,1,0,6,22,0 6 22,28,28
990,0.938,0,2,0,6,22,0 6 22,28,56
991,3.4989,0,3,0,6,22,0 6 22,28,84
992,13.7765,8.98,4,0,6,22,0 6 22,28,112
993,0.2994,0,1,0,6,23,0 6 23,29,29
994,1.0189,0,2,0,6,23,0 6 23,29,58
995,4.1798,0,3,0,6,23,0 6 23,29,87
996,16.6034,12.02,4,0,6,23,0 6 23,29,116
997,0.3033,0,1,0,6,24,0 6 24,30,30
998,1.1482,0,2,0,6,24,0 6 24,30,60
999,4.7454,0,3,0,6,24,0 6 24,30,90
1000,19.6658,15.07,4,0,6,24,0 6 24,30,120
1001,0.3246,0,1,0,6,25,0 6 25,31,31
1002,1.1984,0,2,0,6,25,0 6 25,31,62
1003,5.7745,0,3,0,6,25,0 6 25,31,93
1004,22.758,17.94,4,0,6,25,0 6 25,31,124
1005,0.3349,0,1,0,6,26,0 6 26,32,32
1006,1.2615,0,2,0,6,26,0 6 26,32,64
1007,6.4594,0,3,0,6,26,0 6 26,32,96
1008,25.1159,19.98,4,0,6,26,0 6 26,32,128
1009,0.3308,0,1,0,6,27,0 6 27,33,33
1010,1.3833,0,2,0,6,27,0 6 27,33,66
1011,7.6783,0.86,3,0,6,27,0 6 27,33,99
1012,27.9854,22.39,4,0,6,27,0 6 27,33,132
1013,0.3412,0,1,0,6,28,0 6 28,34,34
1014,1.3849,0,2,0,6,28,0 6 28,34,68
